z,y,x,button
192.641,-272,1530,right
192.750,-313,1559,right
192.878,-239,1592,right
193.273,-355,1472,right
193.378,-517,1073,right
193.470,-602,1111,right
193.583,-740,967,right
193.674,-794,857,right
193.782,-810,846,right
193.866,-759,900,right
193.980,-748,922,right
194.053,-754,997,right
194.173,-749,1010,right
194.240,-705,1083,right
194.356,-667,1176,right
194.495,-6,2047,right
194.603,-28,2033,right
194.718,-401,1647,right
194.823,-397,1649,right
194.918,-393,1765,right
195.047,-393,1761,right
195.255,-421,1595,right
195.339,-392,1678,right
195.384,-394,1734,right
195.493,-373,1742,right
195.628,-78,1678,right
195.738,-170,1825,right
196.185,-280,1252,right
196.284,-284,1252,right
196.396,-241,1172,right
196.511,-224,1015,right
196.624,-252,1019,right
196.749,-376,863,right
196.846,-427,860,right
196.972,-655,584,right
197.055,-754,586,right
197.187,-823,592,right
197.265,-823,593,right
197.415,-831,597,right
197.486,-832,601,right
197.625,-831,607,right
197.690,-816,616,right
197.859,-830,625,right
197.916,-845,640,right
198.057,-849,671,right
198.128,-839,673,right
198.266,-843,687,right
198.375,-843,741,right
198.516,-849,757,right
198.618,-847,832,right
198.732,-807,849,right
198.833,-720,850,right
198.976,-714,827,right
199.030,-713,809,right
199.171,-748,728,right
199.263,-749,752,right
199.380,-744,790,right
199.476,-703,889,right
199.604,-702,846,right
199.683,-704,842,right
199.818,-766,764,right
199.915,-771,764,right
200.025,-768,784,right
200.123,-759,874,right
200.265,-765,847,right
200.347,-757,828,right
200.468,-756,828,right
200.721,-651,1042,right
200.825,-653,1055,right
200.933,-565,1400,right
201.050,-565,1405,right
201.831,-757,1175,right
201.951,-756,1195,right
202.048,-697,1113,right
202.151,-690,994,right
202.254,-662,941,right
202.374,-678,854,right
202.478,-676,774,right
202.605,-695,765,right
202.686,-710,759,right
202.815,-731,745,right
202.882,-731,745,right
203.017,-748,751,right
203.100,-753,769,right
203.254,-743,791,right
203.297,-743,791,right
203.448,-741,799,right
203.532,-728,814,right
203.666,-720,819,right
203.762,-665,888,right
203.901,-672,869,right
204.045,-649,742,right
204.217,-656,654,right
204.284,-654,653,right
204.443,-654,660,right
204.525,-654,688,right
204.668,-661,702,right
204.744,-662,698,right
205.100,-662,701,right
205.177,-669,686,right
205.310,-674,638,right
205.387,-675,638,right
205.522,-674,633,right
205.651,-684,623,right
205.768,-671,632,right
205.862,-662,561,right
205.994,-682,410,right
206.043,-681,402,right
206.181,-691,424,right
206.245,-723,419,right
206.540,-795,362,right
206.613,-788,398,right
206.728,-790,400,right
206.811,-766,402,right
206.922,-764,401,right
207.024,-746,420,right
207.133,-718,445,right
207.211,-677,512,right
207.335,-680,531,right
207.409,-677,529,right
207.506,-676,528,right
207.588,-656,534,right
207.700,-656,537,right
207.789,-630,552,right
207.898,-630,554,right
207.958,-631,556,right
208.089,-636,564,right
208.174,-650,569,right
208.278,-651,575,right
208.365,-646,599,right
208.485,-648,608,right
208.540,-645,622,right
208.667,-643,625,right
208.753,-642,649,right
208.872,-642,651,right
208.940,-630,608,right
209.067,-745,444,right
209.139,-747,431,right
209.262,-806,136,right
209.317,-791,117,right
209.451,-799,113,right
209.524,-805,108,right
209.637,-875,44,right
209.748,-912,38,right
209.871,-912,41,right
209.987,-914,40,right
210.060,-1021,0,right
210.198,-565,799,right
210.362,-701,849,right
210.452,-664,934,right
210.557,-650,1004,right
210.669,-689,1245,right
210.769,-705,1303,right
210.888,-714,1395,right
211.004,-695,1403,right
211.557,-558,1118,right
211.654,-606,1011,right
211.753,-648,990,right
211.842,-669,977,right
212.240,-694,923,right
212.349,-700,913,right
212.423,-746,880,right
212.528,-871,659,right
212.631,-871,653,right
212.740,-871,657,right
213.155,-806,979,right
213.248,-826,902,right
213.337,-797,815,right
213.447,-825,767,right
213.521,-823,753,right
213.645,-934,563,right
213.736,-1003,437,right
213.867,-1279,0,right
214.120,-827,470,right
214.253,-864,398,right
214.344,-893,338,right
214.471,-980,228,right
215.038,-297,1308,right
215.141,-301,1390,right
215.244,-133,1453,right
215.373,-0,1792,right
215.711,-379,1751,right
215.805,-360,1769,right
215.898,-286,1857,right
216.014,-280,1868,right
216.124,-268,1896,right
216.250,-150,2021,right
216.666,-268,1529,right
216.772,-268,1530,right
216.880,-259,1659,right
216.998,-217,1716,right
217.665,-321,1591,right
217.775,-321,1591,right
217.890,-325,1591,right
218.009,-325,1592,right
218.314,-239,1697,right
218.424,-241,1687,right
218.582,-227,1679,right
218.687,-226,1680,right
219.173,-298,1444,right
219.279,-301,1459,right
219.442,-328,1568,right
219.558,-324,1575,right
219.958,-340,1576,right
220.039,-340,1576,right
220.782,-328,1578,right
220.881,-328,1580,right
226.476,-790,1117,right
