z,y,x,button
232.116,-178,1212,left
233.029,-384,1278,right
233.152,-384,1281,right
236.338,-598,926,right
236.446,-600,913,right
236.559,-595,898,right
236.667,-618,898,right
240.921,-677,1109,right
241.028,-676,1109,right
241.122,-677,1109,right
241.212,-677,1109,right
241.311,-677,1109,right
241.405,-676,1108,right
241.508,-677,1109,right
241.612,-685,1107,right
241.702,-685,1108,right
241.814,-687,1106,right
241.923,-689,1107,right
242.029,-691,1107,right
242.141,-692,1108,right
242.242,-693,1102,right
242.339,-694,1102,right
242.446,-694,1102,right
242.562,-695,1101,right
242.680,-695,1100,right
243.608,-352,1209,right
243.697,-352,1225,right
243.814,-369,1239,right
243.923,-403,1071,right
244.016,-499,904,right
244.118,-615,836,right
244.232,-604,856,right
244.334,-606,857,right
244.735,-520,1014,right
244.830,-495,1042,right
244.937,-459,1141,right
245.052,-465,1154,right
245.161,-469,1219,right
245.276,-543,1199,right
245.404,-594,1104,right
245.507,-610,1033,right
245.952,-712,873,right
246.068,-712,874,right
249.092,-257,1218,right
249.176,-241,1254,right
249.265,-224,1308,right
249.346,-240,1319,right
249.446,-198,1405,right
249.546,-221,1416,right
249.636,-239,1449,right
249.746,-263,1432,right
249.826,-268,1412,right
249.955,-285,1379,right
250.021,-278,1374,right
250.115,-248,1363,right
250.211,-234,1371,right
250.335,-229,1371,right
250.389,-228,1370,right
250.471,-219,1377,right
250.611,-139,1382,right
250.713,-116,1390,right
250.806,-115,1390,right
250.906,-130,1384,right
251.016,-5,1373,right
251.127,-0,1374,right
251.231,-0,1374,right
251.270,-11,1383,right
251.401,-264,1434,right
251.551,-431,1466,right
251.641,-451,1461,right
251.739,-410,1486,right
251.814,-378,1522,right
251.919,-373,1521,right
252.003,-356,1523,right
252.097,-353,1529,right
252.173,-352,1517,right
252.290,-360,1514,right
252.363,-400,1478,right
252.483,-501,1437,right
252.545,-513,1450,right
252.658,-516,1472,right
252.726,-524,1510,right
252.858,-570,1465,right
252.915,-579,1459,right
253.023,-537,1469,right
253.082,-536,1470,right
253.202,-613,1424,right
253.285,-676,1438,right
253.420,-774,1411,right
253.471,-778,1409,right
253.644,-805,1401,right
253.692,-845,1368,right
253.834,-914,1326,right
253.907,-862,1314,right
254.030,-900,1275,right
254.086,-945,1231,right
254.205,-965,1205,right
254.284,-964,1202,right
254.401,-971,1180,right
254.465,-968,1164,right
254.587,-1003,1119,right
254.652,-1004,1090,right
254.763,-1018,1074,right
255.700,-719,782,right
255.806,-763,789,right
255.894,-752,781,right
255.986,-828,746,right
256.849,-1279,95,right
256.897,-1279,19,right
257.285,-794,529,right
257.397,-1003,381,right
258.378,-733,812,right
258.482,-741,811,right
258.620,-780,767,right
258.706,-780,768,right
258.905,-854,742,right
259.022,-868,742,right
261.490,-589,1024,right
261.626,-711,858,right
261.744,-747,767,right
261.851,-923,424,right
262.609,-621,657,right
262.677,-625,681,right
262.788,-600,698,right
262.888,-599,698,right
263.541,-563,762,right
263.580,-565,768,right
263.899,-618,1614,right
263.999,-638,1575,right
264.090,-620,1564,right
264.197,-652,1595,right
264.306,-683,1628,right
264.415,-693,1634,right
264.491,-694,1627,right
264.619,-695,1628,right
264.719,-695,1627,right
264.830,-695,1627,right
264.929,-695,1626,right
265.048,-695,1626,right
265.443,-690,1623,right
265.560,-694,1252,right
265.634,-686,1152,right
265.749,-816,846,right
265.846,-796,824,right
265.949,-792,826,right
266.058,-765,821,right
266.176,-747,781,right
266.311,-712,541,right
266.428,-736,447,right
266.541,-697,418,right
266.652,-697,418,right
266.762,-678,342,right
266.827,-676,348,right
267.057,-811,1204,right
267.147,-823,1331,right
267.261,-852,1248,right
267.372,-991,1017,right
267.918,-1080,1028,left
268.012,-1080,1028,left
268.237,-609,827,right
268.354,-608,827,right
