z,y,x,button
165.016,-886,1070,right
165.112,-856,1118,right
165.252,-473,1660,right
165.353,-445,1693,right
165.434,-495,1790,right
165.549,-495,1763,right
165.645,-500,1737,right
165.748,-501,1732,right
165.826,-530,1699,right
165.930,-531,1695,right
165.995,-531,1695,right
166.119,-531,1695,right
171.829,-504,1130,right
171.923,-504,1131,right
172.022,-511,1136,right
172.133,-511,1137,right
172.246,-511,1137,right
172.361,-511,1137,right
172.537,-513,1138,right
172.636,-513,1139,right
177.090,-949,648,right
177.199,-957,633,right
177.285,-960,633,right
177.402,-997,601,right
177.520,-1031,523,right
177.647,-1241,111,right
177.909,-863,567,right
178.028,-888,529,right
178.116,-912,498,right
178.238,-912,497,right
179.140,-503,1221,right
179.245,-452,1181,right
179.325,-441,1155,right
179.439,-444,1150,right
179.539,-447,1173,right
179.645,-450,1181,right
179.732,-449,1210,right
179.858,-524,1252,right
179.948,-548,1273,right
180.068,-613,1369,right
180.128,-620,1381,right
180.241,-619,1393,right
180.325,-546,1342,right
180.440,-507,1355,right
180.522,-425,1388,right
180.651,-437,1386,right
180.745,-466,1362,right
180.869,-492,1304,right
180.992,-463,1325,right
181.102,-450,1326,right
181.239,-329,1385,right
181.352,-327,1387,right
181.441,-304,1457,right
181.554,-299,1466,right
181.638,-300,1467,right
181.755,-258,1520,right
182.285,-314,1521,right
182.399,-316,1504,right
182.501,-319,1358,right
182.633,-349,1304,right
182.710,-339,1287,right
182.829,-328,1284,right
182.928,-293,1357,right
183.028,-290,1361,right
183.106,-275,1369,right
183.215,-279,1372,right
183.304,-279,1372,right
183.413,-287,1363,right
183.503,-301,1316,right
183.629,-299,1318,right
183.711,-270,1348,right
183.820,-271,1372,right
183.892,-265,1486,right
184.008,-321,1579,right
184.097,-293,1928,right
184.223,-0,2047,right
184.385,-273,1470,right
184.503,-359,1393,right
184.586,-440,1432,right
184.709,-521,1251,right
184.795,-479,1183,right
184.919,-606,1074,right
184.996,-649,1036,right
185.113,-702,900,right
185.195,-718,752,right
185.303,-809,644,right
185.384,-843,531,right
185.519,-1002,341,right
185.816,-939,509,right
185.915,-930,544,right
186.047,-874,699,right
186.139,-817,868,right
186.221,-806,970,right
186.336,-863,937,right
186.451,-795,1020,right
186.549,-639,1081,right
186.646,-340,1267,right
186.769,-356,1256,right
186.869,-323,1256,right
186.976,-293,1256,right
187.086,-293,1254,right
187.199,-295,1255,right
187.301,-283,1362,right
187.400,-312,1398,right
187.485,-308,1434,right
187.598,-370,1440,right
187.676,-527,1390,right
187.788,-568,1357,right
187.871,-592,1191,right
187.989,-606,1032,right
188.072,-609,987,right
188.205,-644,931,right
188.305,-663,902,right
188.444,-761,655,right
188.536,-772,656,right
188.663,-789,641,right
188.750,-813,594,right
188.921,-1026,138,right
189.134,-849,804,right
189.241,-831,831,right
189.338,-801,775,right
189.461,-754,747,right
189.557,-651,699,right
189.666,-654,631,right
189.766,-563,751,right
189.885,-583,577,right
189.975,-506,514,right
190.091,-380,390,right
190.186,-72,306,right
190.308,-177,385,right
190.372,-163,408,right
190.486,-163,410,right
190.557,-163,406,right
190.675,-99,370,right
191.009,-242,239,right
191.135,-293,228,right
191.256,-307,255,right
191.403,-312,248,right
191.492,-305,239,right
191.633,-335,142,right
191.702,-414,124,right
191.830,-440,100,right
192.245,-515,656,right
192.352,-515,655,right
192.444,-518,575,right
192.545,-558,517,right
192.630,-559,443,right
192.753,-622,309,right
192.861,-606,336,right
192.971,-613,266,right
193.056,-608,128,right
193.188,-701,17,right
193.313,-640,264,right
193.449,-651,135,right
193.532,-602,61,right
193.645,-604,81,right
193.707,-604,80,right
193.839,-617,60,right
193.902,-621,61,right
194.000,-628,66,right
